ID,Title,Duration,Rating
a9a87c77-962e-4b1a-af36-a171b6d5bed8,Titanic,195,7,0
0feda556-b3b4-401e-8aa1-1e3ed5accfd4,The Lion King,118,8,0
42b115f5-e6e9-4ea9-b331-e6824fd28f83,Inception,148,8,0
a1d83db2-4b81-48b4-8ae8-a9dec55a9795,The Social Network,120,7,0
12d669a2-26ec-453f-b956-add7e6f85c45,Inception,148,8,0
90496e32-b3d1-49ed-b5e2-677f359bd790,The Social Network,120,7,0
a6b84314-9d85-4424-8d66-f14688628dfe,The Silence of the Lambs,118,8,0
58e4bbf9-14d4-4b8b-8e7e-49c428a4fe78,Inception,148,8,0
842d38c7-2154-437f-88e8-6d007f07cd79,Interstellar,169,8,0
f9469e06-240a-4ccf-9f7c-5bf8df2d6985,The Dark Knight,152,9,0
b1f0760d-2478-4339-8dd5-4021caa130e5,The Matrix,136,8,0
c3e4fab3-b400-4b4b-979d-a523369f055a,Avengers: Infinity War,149,8,0
e31d3e30-db3b-4918-bc1a-377559c5e1e2,Schindler's List,195,9,0
1812c67b-8dbc-4ad2-9c07-5fa5879256d8,The Silence of the Lambs,118,8,0
98f26dc2-59d4-43e9-9157-3dc2e007d44f,The Social Network,120,7,0
bce626e3-d527-4080-8128-66a3762a1537,Interstellar,169,8,0
a7ece492-0b2d-4143-bd8d-de2be6911cc2,The Green Mile,189,8,0
9fb0e35b-085c-4393-91b9-0cb5f1946709,Joker,122,8,0
ee39a174-6add-4590-8355-f03e4102bb26,Titanic,195,7,0
00c29c09-c81b-4f4c-8eba-84ae5bdb20fd,The Silence of the Lambs,118,8,0
b93ee59d-5385-487c-8338-d681ec26e53d,Avengers: Infinity War,149,8,0
49f46fed-95ad-4065-a847-c49083cf9f15,Schindler's List,195,9,0
bbbfec57-7abb-4fbf-8f64-c1f5893ef1af,The Shawshank Redemption,142,9,0
fe47b0fc-9673-46ed-adba-2020fb938e7b,Titanic,195,7,0
1c616f11-acc1-4bbe-8435-4976995cd935,The Matrix,136,8,0
3d047040-4248-4f15-adcc-175662d99912,Gladiator,155,8,0
b5cc20ba-e646-41b8-942a-de97ca9d2dff,Forrest Gump,142,8,0
f3554f20-95c2-4984-b800-2e880b618561,Gladiator,155,8,0
21f9ecbd-aa2f-4bed-a664-8a4a9b7f0569,The Godfather,175,9,0
e363e8b1-c669-4ec4-8128-3224ae8cb121,The Dark Knight,152,9,0
5939b6ed-b55e-40b9-b36f-62c9994b193e,Fight Club,139,8,0
7183b066-99ba-452d-8ce3-0b4fce13881f,Pulp Fiction,154,8,0
3df1b9f4-4bf8-42da-991f-fb48d73f4490,Fight Club,139,8,0
19a10488-ef79-4562-916a-9d551f1c8f19,The Silence of the Lambs,118,8,0
9551fa3a-c9fe-4262-92ec-497fb622a55f,The Matrix,136,8,0
a7c58062-1fe2-4c58-bded-62735b7ebac8,Avengers: Endgame,181,8,0
e58a24b4-0af8-4198-9279-716b890c3698,Joker,122,8,0
cdb1cba2-ef3b-476a-a7a9-9b973740c985,The Dark Knight,152,9,0
d1f78e29-8427-4bff-8e06-073b9a3e699a,Forrest Gump,142,8,0
a5bb6b68-4a0f-4f22-8065-86ec01e6ff8f,Schindler's List,195,9,0
97bbfecc-9c72-4f50-b7d2-282651b29655,The Godfather,175,9,0
17bfc056-6de1-4ed1-81fa-9118ede0bbc3,The Dark Knight,152,9,0
45974fa3-6f98-4601-9546-f424911e0018,Star Wars: Episode IV,121,8,0
835ca2dd-a5b0-4a1f-adad-313239c2f656,Joker,122,8,0
3849db3a-1b0b-46aa-88c5-320de4607d4e,Interstellar,169,8,0
a7336a13-53d7-457b-bff5-db996682d457,Avengers: Endgame,181,8,0
464ed3eb-9ee0-4803-93e6-174b7e097d6e,Interstellar,169,8,0
fc156f9b-97f3-4c10-8232-3868ceb10071,Pulp Fiction,154,8,0
6afdd674-663b-457f-a10c-47aa342e185b,The Shawshank Redemption,142,9,0
cd0965ed-3396-4303-9918-86e63926709d,Interstellar,169,8,0
89a5eb57-c37a-4a5c-9da9-0e2425c5b89c,Schindler's List,195,9,0
ffa4d2e4-5c83-41b0-ae2f-0fb1af96214d,The Godfather,175,9,0
0a5d5169-f68d-4946-bbc8-1755d4ae2b0b,Inception,148,8,0
6140e897-642c-4e2e-9bcb-d93bbd38d30d,The Shawshank Redemption,142,9,0
9df2e3ac-1689-4af0-bbd4-b9f8a2dd4680,The Dark Knight,152,9,0
480579a2-5584-4868-9239-f243f6618059,Star Wars: Episode IV,121,8,0
d58a1932-6667-458b-8a2f-6d0aaa9df09e,The Lion King,118,8,0
878f6ac8-89b2-42ac-81a2-5e755b119424,The Dark Knight,152,9,0
b1010592-06c3-4cea-b515-d04319a65da7,Forrest Gump,142,8,0
c17d1577-8dcd-443a-af0e-a056d544e553,Gladiator,155,8,0
7cdbe82d-200b-4c80-bdf4-704f6b1ceccf,The Green Mile,189,8,0
11e3df10-f8f0-4b46-9085-fd59ab82271b,The Lion King,118,8,0
be42a897-d97d-4ccf-a2e3-57084867dd46,Forrest Gump,142,8,0
6242c545-f092-4eb0-8d0c-94f925ca353a,The Dark Knight,152,9,0
1de70a65-1ed1-4359-b447-894a8f934eda,The Shawshank Redemption,142,9,0
896b21b1-2c09-4933-9d2c-2e7c52b8992d,The Dark Knight,152,9,0
3b3fa25c-5dc8-4888-9008-3627bdc68a81,Joker,122,8,0
f0f3cdf5-cf45-4947-8c7a-95ef1b6305f5,The Lion King,118,8,0
67b97804-fe61-4875-b6f6-f4abd1b1d695,Joker,122,8,0
539ac63a-ebcb-475f-b3d3-1f61f3ed4fe2,Schindler's List,195,9,0
dbacb8be-926f-4359-bdd9-53b99df354a6,Joker,122,8,0
f4c70e4d-f3bd-4f97-aed9-f9945a70a43e,Star Wars: Episode IV,121,8,0
d44e1470-1894-4761-8323-17324b135436,The Social Network,120,7,0
de0b72d8-d78d-437f-bdd7-505d0b7108cb,Pulp Fiction,154,8,0
7f8cdb85-5021-4676-a0b9-c568ff9698b4,The Lion King,118,8,0
6091614b-9579-4421-8231-facc1a204c18,Titanic,195,7,0
84260dbb-6b05-442d-afcc-831c649ae3da,Pulp Fiction,154,8,0
dd44d3e7-77a7-4a73-8e2b-419f0f06418f,The Lion King,118,8,0
0d9e15e9-4969-4337-b3c7-67e9834ead01,The Matrix,136,8,0
19582593-ef89-49af-9baa-5548e2d55821,Avengers: Infinity War,149,8,0
bb3422d1-a72f-4f1e-aad8-9a492f6346ca,The Green Mile,189,8,0
7080900e-f5d3-4c2c-ad07-dedab971c6f0,Joker,122,8,0
a3d9e670-9a1d-4871-a7a7-a7408628ac22,Fight Club,139,8,0
1d0466b9-98d0-4efc-bbec-3eee3ac5da03,Star Wars: Episode IV,121,8,0
e6f065cf-e2fc-4f31-93e8-72e57a3d4de8,Forrest Gump,142,8,0
d6ee29c1-99f6-4f4a-a97b-2cde2656028b,Star Wars: Episode IV,121,8,0
c2fbba37-0e63-4965-8287-40ce77f578ba,Inception,148,8,0
7d6b3bea-f812-46e2-a4f9-a3dacb23d198,The Silence of the Lambs,118,8,0
5e8c4cc1-81ac-4146-8da9-e6c17e0508a0,The Social Network,120,7,0
e9af5cab-9b08-4293-8a2f-eff912bb9d48,Inception,148,8,0
2d83189b-eba0-4bdb-a349-b5cb2bddaa73,Forrest Gump,142,8,0
9e2ff02f-e226-4502-96ae-8a9176ca2254,The Godfather,175,9,0
89be47bc-eb8d-481b-970e-2ca35deabc23,Avengers: Endgame,181,8,0
603f4648-936a-4864-990b-e5d02039dfee,Avengers: Endgame,181,8,0
7d6190ab-4009-476b-8092-bacc77a2142f,Schindler's List,195,9,0
4deb46b9-04dd-4b33-b8de-471883bd4723,Inception,148,8,0
ef3f453b-31b2-461a-9afc-93a22c373408,Fight Club,139,8,0
bc99119f-be48-4573-96c5-4d03a7aa707e,Interstellar,169,8,0
894319ed-909d-44ee-b503-41e5832733c6,Avengers: Infinity War,149,8,0
131bc6d5-8303-488f-93f0-f48c9b14fa45,Avengers: Endgame,181,8,0
dc5f8d7c-04e5-4648-b87e-ff5a26741ce2,The Godfather,175,9,0
1d9fc0eb-9a65-44c0-b415-d1a8e55001d7,Titanic,195,7,0
aea640c8-e400-45bb-aa07-8189e5b4873f,The Lion King,118,8,0
882314df-11e9-4295-80b6-177ae560c532,Pulp Fiction,154,8,0
0c005acb-3004-48be-842f-495237e8b435,Inception,148,8,0
5a99abf8-1c93-495c-b1f6-1c50dff71eaa,Schindler's List,195,9,0
fe9b837b-a30a-4f79-8c03-d485da773c8d,Schindler's List,195,9,0
7d25ae15-9337-4db2-8edb-3acfae30ea8b,Gladiator,155,8,0
5eb43707-16ae-46d4-ae54-786e4840b651,The Matrix,136,8,0
ea9a4b0f-9912-4312-a567-5aecc1970501,Fight Club,139,8,0
77aa5294-27ce-4cae-9b95-67c82d54485e,Pulp Fiction,154,8,0
8adecb8f-35f6-413a-acad-b971d30aec34,The Social Network,120,7,0
68101586-777b-4e34-b26f-9b2ce72db052,Pulp Fiction,154,8,0
52c0317b-54c4-4112-9b1e-4894f3bbeac1,The Matrix,136,8,0
a45093a5-b761-4591-a5c9-f3be4cdd1be5,Titanic,195,7,0
eb12aecf-d0d2-4676-b792-f4818a201f8d,The Dark Knight,152,9,0
6290c3f2-7d43-4c56-bba8-61a3786ef9c8,Avengers: Infinity War,149,8,0
198bad44-9478-4e6c-9f53-eb78139e56fc,Gladiator,155,8,0
48d220bb-1abd-4d41-848b-a48e21ecbd21,Interstellar,169,8,0
7ba2eba4-6e5d-4e2a-a776-4ff226cdff85,The Silence of the Lambs,118,8,0
316b0b28-4390-45c4-831e-ed1e6964412c,Schindler's List,195,9,0
1d8d7e0d-029b-4cfe-b9db-917afc314274,Star Wars: Episode IV,121,8,0
91f2d28c-2214-4a26-9351-96f542de0039,The Matrix,136,8,0
81bb27d4-5f09-4b8d-b0fa-a1f6024992ee,Inception,148,8,0
4608cecc-9fca-4d4c-a722-b38b93310af8,Schindler's List,195,9,0
10132ea6-84b0-4c77-910c-2d888b5cf9c1,Fight Club,139,8,0
d5452316-fc6c-4da6-a3b7-1ff46159e62f,The Silence of the Lambs,118,8,0
aeeecee6-b09f-4841-85a8-feaf8d1b74b4,The Silence of the Lambs,118,8,0
1ba72ed7-e131-467d-8c4d-66435e7c973d,The Shawshank Redemption,142,9,0
45c968b9-08e3-4ffc-9d00-a24a55540af3,Gladiator,155,8,0
ace10866-8855-45a8-9ff4-c879cfadd5de,Pulp Fiction,154,8,0
9e4f69a0-9cd6-4fa7-9902-bd0a8fc3e7da,The Green Mile,189,8,0
e9f12cf5-98b3-462a-a579-7dfb43297732,The Shawshank Redemption,142,9,0
c567bf33-48f9-42ee-b1b8-f78d4493880e,Interstellar,169,8,0
5c744fa8-50fe-4cb7-8700-b792c12b815d,Schindler's List,195,9,0
e9da6c2e-9107-4943-991d-61a15d57cff3,The Matrix,136,8,0
484a3e66-3c34-4d22-9fae-e435c83b862e,Avengers: Endgame,181,8,0
7a7cb0bf-7042-4908-b3da-429a698162a1,The Green Mile,189,8,0
da95a106-e9b9-4e4f-b3cb-9e54c4a6a16e,The Social Network,120,7,0
63807039-5e9b-454a-b9f6-ae1915a2846d,Fight Club,139,8,0
d1bc7743-3f12-461a-967a-217402f53e52,The Dark Knight,152,9,0
9925d5b7-b166-47ce-83e1-10dee3612fa3,The Social Network,120,7,0
79d98e1f-744c-4a98-b838-3f5ea5cdf354,The Dark Knight,152,9,0
80de229f-8c2d-4650-ba28-336ec78bbda1,Interstellar,169,8,0
da4d1bba-9304-4de2-a20b-1c97b07e0479,Fight Club,139,8,0
65251ac3-dc64-4db3-b3ba-ac301cb36fba,Gladiator,155,8,0
0bae7188-b761-4b10-9764-19aa3604916e,The Matrix,136,8,0
26835a2d-1329-4325-a559-99f9145e1e07,Star Wars: Episode IV,121,8,0
79573760-edb7-42d8-b4ed-0814ea306542,The Green Mile,189,8,0
62914a48-1c35-4292-8271-041863eb24f0,Avengers: Infinity War,149,8,0
d73c6898-ba22-4a6d-a742-f74d2f8a28f7,Inception,148,8,0
66545945-e4e0-4cd4-8cdd-528962763831,Fight Club,139,8,0
5bb59943-5cac-41e7-8a78-ed5d6b6d7dd1,Gladiator,155,8,0
2cae577c-6f31-480c-b3a2-d88e1db5bac1,Avengers: Infinity War,149,8,0
969b4ef2-e84d-4044-9855-8642475b6ce6,The Social Network,120,7,0
0ac251c4-6848-42b8-9b52-98cdb30dde50,Titanic,195,7,0
3a7522f4-ef73-4d04-a9c0-d3f3702fc4ed,Schindler's List,195,9,0
594d1e36-3c88-421e-a44a-e9fa185fc2ac,Inception,148,8,0
5aad1d5f-656a-4812-90c6-172a9916b149,The Silence of the Lambs,118,8,0
c268f6d4-f179-4478-9e38-f721bca993b4,The Godfather,175,9,0
45bf80b3-f93a-4c3c-b76e-8604c9fba0f6,Joker,122,8,0
7a78f750-5968-4961-a55f-94b7b6f00a02,The Social Network,120,7,0
b476651d-69e7-4ab7-9fd4-15477c27a82f,Schindler's List,195,9,0
49f38fca-5cf6-40a2-9dab-ac2e9cb292c7,Joker,122,8,0
a2e0ee45-0f75-4e5e-ac85-1d05d87f382d,Avengers: Endgame,181,8,0
0709a9eb-32d8-47ed-8f72-f984e57268b2,The Social Network,120,7,0
1cb5d57c-3bb0-4baf-8efd-09b37c489de8,Pulp Fiction,154,8,0
e884c736-f542-422f-85a2-07fc0f44e23c,Pulp Fiction,154,8,0
1a291b54-7c96-4f6c-aafe-7e42d48f79a0,Inception,148,8,0
25a6f49f-d26d-4427-b4bd-3edf2d72a6f5,The Matrix,136,8,0
dc1eda65-a1f1-4faf-970c-c0f0bb63b0ae,The Social Network,120,7,0
f3cd7a66-29f3-4585-bc34-339016c4ab05,The Green Mile,189,8,0
b5b70fb1-66c6-4dde-8678-0b04b083a985,Avengers: Endgame,181,8,0
a19ef89f-5242-4b08-ad98-37b905a7cf2d,Pulp Fiction,154,8,0
c36c82ac-b69d-4ebb-a1cf-1685d03989db,Schindler's List,195,9,0
03c5d109-f80c-413a-8538-2f11dadaef2d,The Social Network,120,7,0
9801301c-bd4b-49e8-8e73-23d7a3c9e4e8,The Shawshank Redemption,142,9,0
8150fba4-c31e-4e33-b2dc-17e883543212,Pulp Fiction,154,8,0
b72b362e-5b85-473a-b61d-02dcbcb65d31,Avengers: Infinity War,149,8,0
8dd355f0-1e56-4297-9e51-872720d14d65,Joker,122,8,0
9047d5fb-373b-4e79-9dde-b258cf9e837d,The Lion King,118,8,0
93835cbc-4bc5-4233-b899-94ed71f99ffb,Inception,148,8,0
e7660fcf-4873-4f09-9c8e-1c0027fedb75,Gladiator,155,8,0
03f1bb3f-ef97-418a-9158-72c210d9a418,Star Wars: Episode IV,121,8,0
4d12ceae-799a-4213-86a6-3c49e4cf1a08,Forrest Gump,142,8,0
c557f151-b082-461f-9b38-770646c246cf,The Social Network,120,7,0
234cfd3d-9470-49b6-ae8f-520c08254aac,The Dark Knight,152,9,0
f631a665-85d6-4e63-97ad-ac745a81ed33,Forrest Gump,142,8,0
20e7940f-0e72-40da-a41c-46e39c8d8de7,The Shawshank Redemption,142,9,0
7e6ce41e-750e-4559-9f75-fa16b12c7ceb,The Silence of the Lambs,118,8,0
a9af6481-b8b9-40ef-9db3-917a14338f33,The Green Mile,189,8,0
d8168710-4878-4942-ad02-87b58cc6f97a,Pulp Fiction,154,8,0
c88f0d13-ff17-44e4-9f79-a7df3f5652ee,The Lion King,118,8,0
d11a874e-22e7-4cc5-93d9-9071bd563c18,Interstellar,169,8,0
1095d94d-c19f-495a-954e-8507ae159f2e,Pulp Fiction,154,8,0
a9238af1-ac8a-44a0-91bb-e4d75b9f0908,Schindler's List,195,9,0
891bbebc-f60b-4880-8642-75ad2db6665b,Interstellar,169,8,0
3ff8ac40-7566-48fc-bfb9-ee05b00d2b6e,The Silence of the Lambs,118,8,0
aad56f49-ec6f-4dbf-b3aa-d7209a5ad2fa,The Social Network,120,7,0
4d4692f7-6afb-459a-a1fb-b0fb2f24429c,The Dark Knight,152,9,0
d8a88dec-7bda-4342-b4b3-90aa0a808cd5,Pulp Fiction,154,8,0
6770b0e5-5a45-4f56-b64f-295822f1f099,Interstellar,169,8,0
b8fe7c7b-a567-48d4-af06-d4b08f85ceb3,The Lion King,118,8,0
a9cb4dde-51a4-4b5f-bf14-d1b261fe9a75,The Social Network,120,7,0
6fc84841-52de-4065-9487-dd1c2e57d3d8,The Social Network,120,7,0
e3a7b7f3-4467-40c1-a1f9-2d00b7c9d558,Star Wars: Episode IV,121,8,0
a75b5660-9744-4d70-b83b-e8bcc81bebd3,Fight Club,139,8,0
4b06d453-fb27-4502-af23-0f1a8cfc48df,The Shawshank Redemption,142,9,0
ef761cd6-e07f-4599-a349-046b43b2524e,Fight Club,139,8,0
036b11b6-1ec9-445e-be99-de68ff04475a,Interstellar,169,8,0
b3aab667-dbcb-47b9-96dc-4f18116b4c2b,Titanic,195,7,0
d7743dab-7676-43ac-91fb-89aed908d8c6,Avengers: Endgame,181,8,0
769a1e4b-e776-4aa9-8a47-295e0b00d8ab,Avengers: Infinity War,149,8,0
ed356971-eb33-49f6-9465-79775dca2927,Interstellar,169,8,0
1e560566-ead9-4537-8d85-f49ee879eb06,The Silence of the Lambs,118,8,0
2f0c1ba8-7865-406e-b649-48887d00c1c8,The Matrix,136,8,0
0ca639ba-5b21-4d48-a181-3774cebf8ec1,Joker,122,8,0
cda1d2ae-8346-4050-a9d2-e822c20d4e93,The Shawshank Redemption,142,9,0
3c3fb706-cf5e-459e-87f2-4e6653887a8f,Star Wars: Episode IV,121,8,0
7584e9da-57f0-477f-9e64-fdcab1bb6c29,The Lion King,118,8,0
da801a2b-1420-4f57-94f1-447addcdd414,Forrest Gump,142,8,0
e663c21b-b4ba-470d-8efd-57401ef733b4,Avengers: Endgame,181,8,0
08980d66-b765-4722-8b79-5fdc863bbfed,The Green Mile,189,8,0
14e344c2-dd27-48c7-a2bc-6a4b8ff1f8c1,The Social Network,120,7,0
53a4e4b6-f30c-478e-9e2e-6df1ac5515c2,Forrest Gump,142,8,0
19316938-e7ac-426a-a1eb-c6d7be2c6f86,Pulp Fiction,154,8,0
bf6092a7-a74b-402a-9b37-f47e7e7476b7,Pulp Fiction,154,8,0
88fad5e0-e0cd-4c2c-8c51-1453906817c2,The Godfather,175,9,0
72367282-8fa0-429b-bec5-233a5f69586e,Forrest Gump,142,8,0
f051bc81-0905-4ec6-851d-2da83c27b9de,The Silence of the Lambs,118,8,0
ad1a4804-f927-4fbf-97de-6aed22efadcb,The Shawshank Redemption,142,9,0
b85d0825-2410-498c-9f26-1849216f6a3c,The Social Network,120,7,0
30cd1dc9-3dbc-4b82-a16f-2a696fceebac,Titanic,195,7,0
e8d42058-8ff4-4ba8-9640-f5e3ef060ba5,Avengers: Endgame,181,8,0
9b2403d8-0192-4e3b-94f5-f8e8edf5ec45,Fight Club,139,8,0
66536fc4-b9e2-461e-ae46-583ef9f86fd0,The Godfather,175,9,0
c088cf7a-ea9b-4e88-9604-e8120ab7dd1c,The Silence of the Lambs,118,8,0
1393cbac-42a6-44d2-8f4c-4f653aed0d6b,The Godfather,175,9,0
34cac46a-f80e-4110-ab82-b371f4ffbe55,Inception,148,8,0
89696475-2788-44e8-8b7d-04d5ad8602db,Avengers: Infinity War,149,8,0
081cfcf1-459b-4d16-b593-572bca496c25,Star Wars: Episode IV,121,8,0
3082356d-1a07-42fe-a9d9-d5d850110239,Interstellar,169,8,0
e1aee6ed-d37f-4cf2-a3e8-f14c757c8f4a,The Green Mile,189,8,0
09c5b627-7da4-443d-94ad-f2a00aa1767c,Titanic,195,7,0
b0e91231-c2e2-4518-aed6-733d46574c55,The Dark Knight,152,9,0
7d9141c7-c7c4-4037-81ef-85401f4e0b59,Interstellar,169,8,0
11d18133-99ea-446c-a705-216ef04bd009,Pulp Fiction,154,8,0
b5fb5e4a-2a03-4661-be57-663e309d15c5,Titanic,195,7,0
45e8b23b-596d-45e8-b5ab-a459f4f15d84,Avengers: Infinity War,149,8,0
deb126d3-3628-44f7-98ba-a66bf5880274,Pulp Fiction,154,8,0
826c08be-b966-4129-a4cb-447c194eb02d,The Silence of the Lambs,118,8,0
47e71515-d897-4c8d-adc7-cb73aaf47957,Pulp Fiction,154,8,0
615c83ad-6bec-4140-9683-67bedfbde1bb,The Dark Knight,152,9,0
3d9ed123-136a-4a4b-8f6e-44a133a80563,The Green Mile,189,8,0
184de0ed-4854-4f77-a042-6f0ab09ffc8a,Pulp Fiction,154,8,0
88976bd9-daa9-4a4d-ab22-97ae8943f5c1,Interstellar,169,8,0
948cecc3-ad8e-4b39-9441-85a7e63bc552,Fight Club,139,8,0
90897d7c-b420-48af-9f35-7ed3f61c8cce,The Green Mile,189,8,0
a154f827-8272-41d3-b8c9-e777d566fe64,The Shawshank Redemption,142,9,0
69063a3c-76dd-4155-9c3c-64df87b78265,Interstellar,169,8,0
343c225b-2f8a-4e8a-8c18-f3bdc4c14327,Avengers: Endgame,181,8,0
7a80d88d-6c9f-4e90-a215-4452825130fe,Gladiator,155,8,0
7a361f3a-2c72-49c3-b369-70b02d2339f7,Joker,122,8,0
96a28f99-930b-46ec-af47-88f353929299,Gladiator,155,8,0
b9c813ab-da32-49db-844c-592b2089913b,Schindler's List,195,9,0
685ca588-10f3-4900-856e-02073779838a,Pulp Fiction,154,8,0
d8f16bbc-5f12-4440-9ee6-9824c348ecc5,The Green Mile,189,8,0
85386975-d53a-4e62-a6c4-0ba60fb904f8,The Social Network,120,7,0
20a5cea0-eae1-4f7d-bda8-af0ec812280b,Forrest Gump,142,8,0
70105413-8cb4-48aa-9887-cc2a2aa5c0ed,Inception,148,8,0
fb3d0076-c7f7-4ec0-9e5e-8fa48d4252d8,Forrest Gump,142,8,0
70667f23-f00a-4607-915d-3b26b8874d36,Inception,148,8,0
c4cdb827-3550-429b-afcb-b9e5a679438e,Pulp Fiction,154,8,0
c07f3818-6bae-4136-91a7-51989b82ec1f,Titanic,195,7,0
cf13c754-9c4c-4983-b902-b0c670094fc0,The Godfather,175,9,0
294e5d04-3acb-4305-a61b-6fa426ae4acb,Gladiator,155,8,0
e0dec94e-fa71-4c90-94fe-e7a52bf531e3,The Social Network,120,7,0
91920219-cee1-4a4b-b173-f7b647ae5404,Interstellar,169,8,0
9a055341-60d0-4f57-b50e-5c67ebbb5fcd,The Silence of the Lambs,118,8,0
68a54a6f-56c2-4793-97ac-331ec95e1764,The Lion King,118,8,0
6f9fa956-0994-4751-a189-314f13194921,Avengers: Endgame,181,8,0
d1f7b423-2717-4cec-bbd1-b16ed6f705e6,The Lion King,118,8,0
fa27c290-fccc-44ef-ac69-35b472ced62f,Interstellar,169,8,0
5b86d133-a06a-4ac3-89d0-1c3102097d2d,Avengers: Infinity War,149,8,0
b4d99224-a4df-45b3-a1d5-cd1970ac0bd1,The Lion King,118,8,0
94ef3b74-e1e8-401a-8944-f7be7bbc2cd9,Schindler's List,195,9,0
1f4efb5c-78d5-4f52-94a3-86539b3e023b,Star Wars: Episode IV,121,8,0
b1198446-499a-429f-9829-f0d64011e05a,Schindler's List,195,9,0
cfbda6f4-0519-4f90-9867-4c9d23dd6fc3,Avengers: Infinity War,149,8,0
f25f63e6-50b2-4121-bc0a-7974abc4bc4c,Gladiator,155,8,0
11fe1739-093f-4921-861d-765ef2dd6835,The Dark Knight,152,9,0
63bb3d2d-120e-48f6-b13b-9e812963bcfc,The Silence of the Lambs,118,8,0
2a66f49c-dc22-4f66-a584-f7cd1f358f44,The Lion King,118,8,0
0af86bb6-4e79-491c-9af2-575bf89c32f5,Avengers: Endgame,181,8,0
cf26ea95-8df2-4d55-b90d-6272f80cc30b,The Godfather,175,9,0
9e61618d-c4e7-4c24-b273-a797a5c1e07a,Gladiator,155,8,0
175ccadd-20e1-4678-92da-12557f1f7ed7,Avengers: Endgame,181,8,0
4de2fb69-1dce-4ca0-94b7-cc09e0678835,The Social Network,120,7,0
31e716a9-5613-47d5-8078-ef279e360d30,Joker,122,8,0
ced5dac1-0a13-4824-9b62-544e6062cdb9,Pulp Fiction,154,8,0
e9a50c92-9e4d-48cc-b703-fb8c6e042e03,The Shawshank Redemption,142,9,0
dd7c776c-b241-48bf-bea8-33c74863b7e8,Inception,148,8,0
5450975e-98eb-447c-b5d2-bd09775072df,Joker,122,8,0
738ee602-3dfc-421e-9e65-351ec4890f55,The Lion King,118,8,0
7878a760-618d-4b87-be61-7416754a57a7,The Matrix,136,8,0
84a35f2d-a11c-42de-9e53-b31782cbd332,Pulp Fiction,154,8,0
13ab8c6a-8348-42a1-a773-e0dffabef9b5,Avengers: Infinity War,149,8,0
d96b4220-56a9-4d31-ac78-221205860b67,Inception,148,8,0
0e5fc867-c3c6-45d4-97c6-e3214a0ee6f3,The Lion King,118,8,0
0c30d5da-dbd3-42d6-81d7-34a0fd883735,Avengers: Infinity War,149,8,0
313d0498-a6e9-410e-bb64-8f95051ff47e,Forrest Gump,142,8,0
a255007e-3a5e-4d1f-8a03-e905f41859c7,The Shawshank Redemption,142,9,0
bd635358-e405-4146-826b-044fa8f0191a,Interstellar,169,8,0
4c7b88eb-44d8-4e9a-b515-6e1daff2e0ab,The Green Mile,189,8,0
b540ee7f-e15f-4a7a-b2c5-2c4dda56b879,The Godfather,175,9,0
22f74935-48d6-40b5-8019-a95a8999d4fe,The Shawshank Redemption,142,9,0
a512d0a1-b221-466a-b53e-b360700cbec8,Avengers: Endgame,181,8,0
6bfa2b21-f1f4-4839-94e3-0ecb53ac1f8a,Pulp Fiction,154,8,0
05a8aa0d-95bd-458c-8399-568abaffbcdd,Inception,148,8,0
ae3e69ab-1209-463e-a456-556e8b0ffda3,Forrest Gump,142,8,0
3e5accd5-570e-4695-a542-95afa9fa2f57,The Matrix,136,8,0
a38ce40b-cd33-40c0-9683-fe08c560aefa,Pulp Fiction,154,8,0
18ca5a29-f49b-4cc8-a0b8-7f77cfa8032c,Inception,148,8,0
e903fcdc-f7fe-4aed-bed5-11c666f6d6ad,The Lion King,118,8,0
bea48e22-6c67-4bd5-873e-fe88d75feb81,Interstellar,169,8,0
4f123ba5-2901-4ad2-8927-82056bdbeac1,Fight Club,139,8,0
8f59fc29-9dac-42cf-b8fe-fe466a71d3f9,Fight Club,139,8,0
39aaa4d3-6b2f-42d2-a246-56d5abb4b7b8,Star Wars: Episode IV,121,8,0
fb20ba16-7972-4789-9a80-4404fb45a7c8,Star Wars: Episode IV,121,8,0
09c77cf2-83d1-465f-9f04-11ef2774d351,Pulp Fiction,154,8,0
594168a4-991c-47b5-afe2-c7b91716731f,Pulp Fiction,154,8,0
5f8fb7a3-1222-4b3a-9f6e-894ad1fd6b10,The Green Mile,189,8,0
ba04577f-de29-48f7-a6bf-c43fb670b756,Avengers: Infinity War,149,8,0
5c3f67d3-0fd1-42a8-b30a-7d6192a0bdbe,The Silence of the Lambs,118,8,0
a41b0891-fee0-4b9d-946a-b9a3bce72118,Titanic,195,7,0
9a830554-9bad-4856-ab60-df29b9a190f8,The Matrix,136,8,0
de4ff3bb-e44d-4b6c-a564-f7ba77aa459e,Avengers: Endgame,181,8,0
fd0fe007-64be-42e3-a20d-399cea8aed8f,Inception,148,8,0
f32c17da-3677-49a9-aafb-8097a7665231,The Silence of the Lambs,118,8,0
186f8b02-d29b-432d-b322-c2b1b706c3a9,The Silence of the Lambs,118,8,0
e46314ad-cc42-4149-9cc5-5525b419e897,Pulp Fiction,154,8,0
e91dd5c8-d295-4299-8d64-c95ff55f9d01,The Shawshank Redemption,142,9,0
7be95b37-d77e-4796-ae78-32a81765cc26,Joker,122,8,0
e524ade9-6fce-418e-aca0-c8a3540913ae,The Godfather,175,9,0
f70bd499-d70c-4f4d-af5b-32cf54537c86,Avengers: Infinity War,149,8,0
