ID,Title,Rating,Episodes
e3879b37-4f92-4367-a13f-4bd5328bdcab,Westworld,8,0,
a6bf44ad-b294-450a-867e-e111e01cbec8,The Walking Dead,8,0,
b93d0e55-cc57-4ebf-ac02-90adc59698ac,How I Met Your Mother,8,0,
85cb3940-e4f6-44f2-aa05-0723e160c344,The Crown,8,0,
42ccb7bf-a124-4312-944a-6d3250403d1c,Breaking Bad,9,0,
8bff35fa-3cab-48e5-9248-f56db97651f8,The Simpsons,8,0,
9735d117-73ca-4d4e-a864-af60740568ca,Friends,8,0,
23b98c69-3a18-48de-80f2-9c2c318984d2,The Sopranos,9,0,
7496e077-d84d-4056-b89c-a369613edfc4,Peaky Blinders,8,0,
4ed1b2b9-a9c8-407a-aeca-5160a1c1cc50,Game of Thrones,9,0,
bd60a481-c138-43fb-ad04-71f6f1c1bc4b,Stranger Things,8,0,
c78bdcc4-692b-469f-ad47-675d50d5313a,Friends,8,0,
308f979d-4f8c-4b4d-be15-3b451c5e2641,Game of Thrones,9,0,
7e16ef67-2299-447a-be44-155973a656db,How I Met Your Mother,8,0,
cb049094-7787-4451-a273-49028a31c3fb,Westworld,8,0,
f27a6f4c-abce-4b5a-bac7-b8ac1193fd5e,The Witcher,8,0,
7b554c87-e2d2-4138-82a4-3151c382be50,The Mandalorian,8,0,
3956f765-ba19-42d9-bbe6-8aa0acbc0541,The Sopranos,9,0,
7e749282-d8b9-475d-a4c0-f5e76f38ec77,Game of Thrones,9,0,
8d68e6ba-449d-49e1-bde2-6f47d70a5c59,The Last of Us,9,0,
2b504880-4816-4056-8d57-1037b1908bcd,Bojack Horseman,8,0,
9a7129e4-29f3-4c91-be15-53a748e1940b,The Crown,8,0,
5f697b5b-874e-4831-898d-01366834f4b1,The Sopranos,9,0,
78a504f1-8ec7-4348-a514-f8ddad577105,Game of Thrones,9,0,
e2f901d5-0734-4d4e-bf3c-985918cdc471,Game of Thrones,9,0,
c1d31636-f7e0-4609-86c4-76f3b193fd80,The Witcher,8,0,
12031c93-cfbb-4b33-972e-6067a9893858,The Big Bang Theory,8,0,
0905665b-4e37-4d76-9295-6193fc7c732c,The Last of Us,9,0,
f0b40697-33db-45b0-9a6a-8e8ee8665187,Breaking Bad,9,0,
65468472-3ff1-48fe-ba8f-f98fdf750824,The Simpsons,8,0,
0a248b59-98fe-48a3-83bd-03dda146c432,Game of Thrones,9,0,
4c4e8acf-4246-4ed8-8fb1-2c36207b3ffa,Game of Thrones,9,0,
a615b5d8-1572-4904-8a50-ff5f0ff5b0ab,Peaky Blinders,8,0,
2b6f6eae-f389-4ee8-816e-7ea626318a79,The Last of Us,9,0,
19f6f943-2cad-486a-845a-9a462eb305e9,How I Met Your Mother,8,0,
3a141885-d5a2-4ff3-923b-f5516bdc1724,The Witcher,8,0,
a7f916c6-bd39-441c-83c5-d407545c3b46,Friends,8,0,
da3d8511-0928-41b5-a2ed-3be80e34693c,The Simpsons,8,0,
23af9606-03c7-4a72-a477-3a6a83d877d0,The Last of Us,9,0,
8e2e68ca-b720-4e61-8cf8-dd024042419e,The Big Bang Theory,8,0,
8f5cb713-c8e6-46aa-8265-6488311d72b9,Breaking Bad,9,0,
d4269781-582e-4dc3-8a3a-0f7d7b70e938,Westworld,8,0,
8722e96a-fe41-4190-90da-9d7e9609892e,Stranger Things,8,0,
708aeaa7-15d8-496a-b6be-c0d326994a45,The Simpsons,8,0,
92f3f4ae-4122-4f1b-ae77-b38b296711b8,The Boys,8,0,
283a7926-5980-456e-a1ce-709699aecbb0,The Big Bang Theory,8,0,
4261fd08-faa3-4322-af7d-aebfae75162c,The Mandalorian,8,0,
4a9f23f3-8e4f-4795-a26e-590414c6ed46,Breaking Bad,9,0,
2c21b7e1-558b-4097-85b2-7dbad6689042,The Sopranos,9,0,
c4b330f5-4149-4c4e-b57d-727e998c18c0,The Walking Dead,8,0,
c005ce12-2c67-4a1d-90d3-ee1841623363,Breaking Bad,9,0,
2fb58b4c-9642-48ac-9cb8-a5209bb3bda1,The Sopranos,9,0,
2f64942c-8634-488d-b31c-5466d03080db,The Simpsons,8,0,
693490ad-ebbb-453c-b56e-d5343d9c1b70,The Office,9,0,
31879adf-02b9-46e6-a37e-bfb0778ea4f7,The Simpsons,8,0,
1d60bd0c-5d62-4b58-bbab-b252e666f250,Peaky Blinders,8,0,
4b74c939-1b89-4d0b-a856-50cbfac18244,The Office,9,0,
81208dc9-c4e8-49ee-8ecd-920aa8fbea13,The Office,9,0,
f89a3e36-1e94-4013-96fc-3cf9051201cc,The Crown,8,0,
b2e27ceb-a0f2-4da6-984a-d82ba8f0a3c0,How I Met Your Mother,8,0,
67c51b92-9916-4868-90a4-c52e1bd273a7,The Office,9,0,
6120fb7a-8eff-43d8-a864-c19989648ab8,The Crown,8,0,
479b652d-e0f4-43c1-953e-3f62f240fcdb,How I Met Your Mother,8,0,
3ef2003a-ecc7-4d17-b83d-2f404a7bdeef,The Crown,8,0,
5167fce4-a8e3-4742-9e22-cc7639f6bc92,Bojack Horseman,8,0,
d92ade22-c468-4358-b157-dd61703b9456,Bojack Horseman,8,0,
266172a7-f1ea-493f-998e-1457da4ab0f9,The Crown,8,0,
5cd04882-cdbd-4af7-9fe4-d511726b9ed1,The Mandalorian,8,0,
524518a0-64b7-41c0-9ea2-70e70fcc4af7,Stranger Things,8,0,
b104fc95-a7c5-4baf-836c-063c1b0aa9b7,Stranger Things,8,0,
2183ce2a-3640-4cd1-bea6-fba8c420cafb,The Walking Dead,8,0,
8ec8be13-9989-40b8-a30c-a73aeebb941c,How I Met Your Mother,8,0,
eac7d1d4-c6b4-4154-ae78-19c0f499ca94,The Crown,8,0,
042b0f9f-3b85-4944-a37c-ef30845593bd,The Crown,8,0,
e361de13-e6c7-4d15-a2f6-30e9930bc1a7,The Simpsons,8,0,
dae3f5bb-3841-469b-a7b6-b58de4a4618e,House of the Dragon,8,0,
4e00e937-2890-4bc7-859d-2a87babb8e7d,Peaky Blinders,8,0,
e8fd6e28-df3f-4d2d-b5a8-62571950085c,How I Met Your Mother,8,0,
88d000c3-039b-46f8-af15-32893cd6d761,The Boys,8,0,
c3f11899-2a33-4314-a3e1-97eb037b6a0e,The Simpsons,8,0,
b9500d69-d418-444e-a4d5-fa072e79b096,The Walking Dead,8,0,
b6af0f19-4ce9-41d0-bc93-f179546fc16f,The Witcher,8,0,
f4e9ad77-aa91-4088-8383-ae67e52c0ada,Bojack Horseman,8,0,
43041b71-2d2e-4cdd-8f89-1f422699d1bf,Peaky Blinders,8,0,
cafdae96-ab17-488e-bcf4-edd6aafc021a,The Sopranos,9,0,
7c93977b-e28d-4fb3-98c6-9d537fa3c9d8,Westworld,8,0,
e4975593-e283-4db5-95c2-7a8df1ed6a66,How I Met Your Mother,8,0,
c0e54ac1-bd0c-40a2-9ebe-d30346f80c71,The Simpsons,8,0,
26e578a5-2933-4b04-a353-a53d99cd836c,Vikings,8,0,
b5a0f865-4fc4-48c5-8ae7-2fee1b1db2aa,Game of Thrones,9,0,
22ebd960-bbc5-4281-b827-6036bd77318d,The Office,9,0,
c2eb4729-4368-49c1-947d-75f66fb6adba,The Simpsons,8,0,
32fe3e4c-b5a6-4e27-88fc-d5033460c2f8,The Crown,8,0,
0a76bb2e-b816-4594-a75a-054fafe71d95,Bojack Horseman,8,0,
0087f031-b414-4454-85cb-b1f24272edf8,Friends,8,0,
c22e6abb-3c3a-4e94-8188-e1c09cd19606,The Simpsons,8,0,
dd5d0394-a826-4fc0-9032-419f46b2b5d5,The Crown,8,0,
e2896cfe-247f-4b6d-89a9-7b7636896448,The Crown,8,0,
73f10ca0-7a56-4b0b-a506-b98b0e0867ed,Friends,8,0,
9bedb298-1b23-4e17-813e-1465830f5efe,The Boys,8,0,
addd8d83-020a-4a15-9450-c094c1f0c5b2,House of the Dragon,8,0,
4a0787e4-d7bb-463c-bc30-751cb6a8601c,The Sopranos,9,0,
62dc39cc-a914-449d-84af-021d3f871679,The Crown,8,0,
6d60d858-805a-4a16-a808-e6c74b2dc9cb,The Office,9,0,
6cffde3b-0f3d-4e48-82b1-cf3c217410c8,The Crown,8,0,
9729e7c1-1569-47ad-8855-954b71334e17,House of the Dragon,8,0,
4e685956-11a4-4f4d-8742-e9b8c2d71a4b,Breaking Bad,9,0,
eab04212-0bab-4f92-9bf0-bd0f4a71ae21,The Sopranos,9,0,
570accbe-2be7-4871-ac45-966b2d487d9d,Peaky Blinders,8,0,
bbb5fdf4-a5a8-46d5-ab4c-c5d38353306c,Breaking Bad,9,0,
779946fd-52d6-407e-978a-246fb9f6dd8f,Stranger Things,8,0,
38613e86-aac5-4d59-b666-ac25cbb1fdb8,The Simpsons,8,0,
e456e44d-e6a3-4ce9-90f1-f60a074fbab8,Westworld,8,0,
09fc99b7-7aa9-4d6c-b8b1-198a70df09e5,The Walking Dead,8,0,
0411a95e-d1d1-4e0c-ba52-dafeb3eebd22,Westworld,8,0,
45aee47f-f7ce-4914-bf6e-7ff715a7b334,The Last of Us,9,0,
d694376c-78ce-4657-a3d4-9df5ffe09337,The Walking Dead,8,0,
da1ef2ea-f44d-4478-91ca-1860f3ef6c12,The Boys,8,0,
6ad73426-bec5-4216-92f4-4233941044ed,The Sopranos,9,0,
cd07381f-a89a-40d8-9a92-e9e9296b80f1,The Big Bang Theory,8,0,
4f8d05f2-2745-4b99-a60c-06f8519a543a,Vikings,8,0,
cec4b1c2-638e-4ce3-a2cd-998ca36b6576,The Walking Dead,8,0,
12f85c06-cc34-44eb-a8fc-452561c6af48,The Boys,8,0,
76f15f0c-82a0-4f15-a490-4f39cd79211f,Westworld,8,0,
74b64322-7fee-48ca-86e0-acf1f027e6b0,The Boys,8,0,
46a13703-c34e-45ef-b8b2-fb792f48c689,Breaking Bad,9,0,
5bb98efe-d2e3-41fd-a3b1-a5590ed3e904,Stranger Things,8,0,
37771f9f-0bc1-44a8-bc3a-8492f1e0e0b7,The Simpsons,8,0,
3e1ab7c4-cfb1-43b2-8c6c-8bd686c28c05,Bojack Horseman,8,0,
a11401b9-6345-491a-b115-bb65bbd61de3,Vikings,8,0,
f0b5c7e6-008c-41ce-8c41-967895f0b073,Stranger Things,8,0,
38f44179-6554-4be9-aca7-d8239c281725,The Boys,8,0,
17065355-b31b-4bcd-9512-797f504d638c,Stranger Things,8,0,
f455ab29-e059-4bda-a2df-e676a58c562d,The Last of Us,9,0,
0a81d59c-4fff-44c5-8fb9-4dffb636ba4a,The Witcher,8,0,
0cd75b2c-ac1f-4c80-84fd-e29202895153,The Crown,8,0,
5914f2a6-fa98-4afc-94b8-e04d9b8fa8c0,The Big Bang Theory,8,0,
ccc413d0-0afb-4826-ba9a-a36b75226f16,How I Met Your Mother,8,0,
3ada0261-ced3-4f4a-a8d1-8bb6069a0a86,Breaking Bad,9,0,
77d69a3b-3597-4ab1-bab1-eb220c786926,The Big Bang Theory,8,0,
4b64eb4b-5d84-4df8-8590-128b10010c47,Peaky Blinders,8,0,
5e2f77ac-3e80-4fb2-a1f6-fa0aa82bd0e1,Stranger Things,8,0,
d42d9533-7d77-479a-9d53-efbfc4e085d5,Stranger Things,8,0,
61b2928e-5a9b-4ab4-9815-e6ca52fac9db,Bojack Horseman,8,0,
5c74ed4e-8379-41c0-9d6e-b32c73defc9a,The Crown,8,0,
b1dbe5ba-9bc4-4e51-ac94-5de0763a5f94,The Walking Dead,8,0,
fb413c06-c704-40d9-bbdd-20ebd547389a,Friends,8,0,
98068aaf-499a-4448-b1bb-374c915808df,Friends,8,0,
e316768b-7b03-4062-a02a-e470dd901ee7,House of the Dragon,8,0,
866bc645-b238-4ffa-a96b-e8a231506bd3,Friends,8,0,
5e8b34a8-2fc5-4ea1-a338-9ad7acc1f0ab,Friends,8,0,
cceb8e7e-42c7-49ff-9f4d-b26267138ad8,The Last of Us,9,0,
7179d939-4c4d-428c-b88e-813cef15d81c,Vikings,8,0,
8b76690a-42f1-4ead-900b-962c496c4d2d,Friends,8,0,
cfd1e54a-b720-4e0d-9a9b-2a20a4961469,The Big Bang Theory,8,0,
cae73af3-c928-45dd-bca6-009719415a4d,The Walking Dead,8,0,
963a06a5-bcb7-4991-9d0f-5f173e979c08,Peaky Blinders,8,0,
cbefe72b-1f1e-42e2-8760-a9e18c85fe50,The Witcher,8,0,
ef346f92-caa6-4199-8afa-d2ae7e748e45,Game of Thrones,9,0,
b8881d0b-434d-44b0-87ab-9e92ea03f677,Stranger Things,8,0,
79266f1d-73a7-4983-abb3-d15d0e7ac78b,Friends,8,0,
712601e6-5a2b-4644-94fe-2fc634766ab0,Peaky Blinders,8,0,
a6e65f5a-a848-4c61-bbe6-eb6ddf46a636,Friends,8,0,
2e43205e-e690-4138-8913-66e81871a311,Vikings,8,0,
939b6e76-2323-45b4-bdf5-6603bc91089a,The Big Bang Theory,8,0,
e484af86-0465-48a1-acb9-3103e63e836f,The Simpsons,8,0,
681be8b8-94e2-494a-afd1-28eb79436842,The Mandalorian,8,0,
67318858-9451-404f-aef8-2157d53b9d6d,House of the Dragon,8,0,
5bddc260-1bf1-447c-bbb9-3f48bc016716,The Simpsons,8,0,
7c4ac01b-5f0d-402f-a71d-961bcf56ad2f,House of the Dragon,8,0,
1d3f5354-b8a3-4cff-af27-5cdf0d12b356,Bojack Horseman,8,0,
567dd1f3-41b9-4e6e-8d72-b4549ec9c186,The Simpsons,8,0,
8246373e-55fe-40e9-bf41-69acf2de3f0f,Breaking Bad,9,0,
bb46d4ea-194e-4e18-a2db-845753e38d95,Game of Thrones,9,0,
327470f7-2deb-4c0c-baa5-f5d5a31fa1dd,The Office,9,0,
b7717cca-ff09-4edc-ae16-587901dbd44d,Game of Thrones,9,0,
26d5b749-2fc0-4577-9106-3810d4f7255a,The Boys,8,0,
72ed3362-4149-43f7-81a7-00d8edc5947b,Game of Thrones,9,0,
97f1d96c-c419-4177-9d77-53b830718798,How I Met Your Mother,8,0,
9ee4f9fb-5252-4d44-ac00-99ed7d656b27,Game of Thrones,9,0,
0244f626-11bb-4d00-af08-c14a6620f577,Bojack Horseman,8,0,
5bf18fbe-a8ff-4ca6-96dc-c530be2cfa63,Peaky Blinders,8,0,
d1b304b9-eb11-493f-88db-a5bea3689344,Peaky Blinders,8,0,
d47adc59-b9eb-4da1-be46-c2ae449c8a71,Peaky Blinders,8,0,
a2b0d678-7955-4fb4-844e-9cba2fa641eb,The Mandalorian,8,0,
824c9773-b1f7-420e-9ef9-cf2661fee936,How I Met Your Mother,8,0,
ed182072-2665-41a6-9c0a-4273ce0d7c68,Bojack Horseman,8,0,
9c959a50-2c14-4321-9b4c-dc05ab6de1e3,The Sopranos,9,0,
5cffbf71-070a-4d76-9c52-3f0b335463ef,The Big Bang Theory,8,0,
b6148144-e8b8-412e-8674-d71b8c5fe415,Game of Thrones,9,0,
c4c46581-5edb-45cc-b6a5-a2df717f2040,The Sopranos,9,0,
17fa9b43-8e2f-4d08-bf1f-9b255f693fbb,Westworld,8,0,
1f4a67df-689c-49b8-a099-8044da5830ca,The Boys,8,0,
71f83b4d-dcc7-42af-8dc3-479f1f87fd6f,House of the Dragon,8,0,
44a08a12-04c0-4eb1-a518-4be24d9c3962,House of the Dragon,8,0,
cc8f4061-b53d-4d72-965d-1281007521a0,Vikings,8,0,
bb5826a9-9959-4f5a-825f-497c351b882f,Bojack Horseman,8,0,
818773c2-6efa-43d6-8353-d6188376b146,Friends,8,0,
3e2169c4-d67f-4f0a-aa5f-bba5995c5ac1,Peaky Blinders,8,0,
07e35db1-cc09-499a-9238-8b181133fa05,Vikings,8,0,
035f5af0-c433-481d-b157-6d592fd8ac3e,Vikings,8,0,
d3978ed7-d697-44a8-8fe3-3f95bbeaf785,Vikings,8,0,
ddec6b2f-bdd6-49be-8547-b586a1511a5b,The Mandalorian,8,0,
91e3363d-2f7c-488a-bbf0-a451b9e38fdb,Friends,8,0,
a2ead662-7a3f-42e1-941b-4b845f578b84,The Office,9,0,
f08d6557-9474-48f4-b063-8305195108a7,The Boys,8,0,
23e67fd0-4c0b-4c9b-af19-f8dd8a1cea4c,Friends,8,0,
f4148238-3488-4fe2-8df1-cd52861ef469,The Mandalorian,8,0,
ad3c38a7-a373-448a-bc46-abb304d22677,House of the Dragon,8,0,
10879b44-b3fc-442a-8bf6-b7d22229f9bd,The Crown,8,0,
bf8190ad-63cb-462b-a631-e01179f2f292,How I Met Your Mother,8,0,
5b78294a-15bd-449f-b70b-3da11365c130,The Big Bang Theory,8,0,
5418f716-130e-4f3d-9e8e-643bdb8cd5f0,Game of Thrones,9,0,
3498f538-fc69-4a7e-b638-250a4de9dd08,The Last of Us,9,0,
60573cec-54ba-4969-b86f-cf6f08c1e754,House of the Dragon,8,0,
41a46909-8245-4554-9127-3a4b21b072cf,The Simpsons,8,0,
d8384697-457e-407e-bbb2-7d5e172646f9,The Boys,8,0,
71de4ad4-a68b-4d55-9248-bafb1d9d8a66,The Mandalorian,8,0,
1ee3e5c9-b4de-4fc6-a803-89db0e5a31f3,The Boys,8,0,
856cff12-0914-4035-9aa3-0d4672ca9e8c,The Boys,8,0,
45e303fc-dbd9-40ba-9706-a455a143cfa2,The Walking Dead,8,0,
f21fae39-fc49-40e3-b58b-c1650db12c80,How I Met Your Mother,8,0,
1286f1d7-4e1e-42e7-98fe-578f9608dd4a,The Simpsons,8,0,
4b6d290f-d77c-4a8f-a022-7be802d8b632,The Witcher,8,0,
b09d299e-6bc9-43b0-8613-09d0524d790b,Westworld,8,0,
67e180da-28a0-4a34-9234-c6398c3c97a5,The Simpsons,8,0,
fb0c274d-6aba-46a1-8efc-6fbe42209655,The Simpsons,8,0,
cd9a9472-1092-4e42-8dfb-3cd696c13c07,The Walking Dead,8,0,
dbaa9d8a-dc06-465c-b5b2-78eab124426d,Breaking Bad,9,0,
c63cff6d-fc42-4686-b948-a40dfef7ef0c,The Boys,8,0,
9b65b9fc-2812-4c4a-894a-c48c1e92dd9e,The Last of Us,9,0,
cfb28136-0442-4af4-adaf-85f86dff8a40,Stranger Things,8,0,
9c24bf5f-a642-4c20-89b7-0576fe7f8df3,Game of Thrones,9,0,
4ee16a94-fd91-4247-b08d-fbbb1935ebaf,The Mandalorian,8,0,
403d2f70-e9aa-425d-a278-011c1139cffb,Bojack Horseman,8,0,
c28cdd01-0d31-46de-8c90-6f7f74058181,The Big Bang Theory,8,0,
f1fc9af3-df88-488d-96ee-51498fd10057,The Last of Us,9,0,
236b0e46-96c3-4ae7-9e72-1d156d1943f5,The Last of Us,9,0,
d7df0c30-70e2-40eb-94f0-266cf57c0378,Bojack Horseman,8,0,
c81c6135-42cc-42bd-9c35-d16e0b53c8f2,The Last of Us,9,0,
d2212904-6b52-4f1f-a569-6333ffbf7322,The Crown,8,0,
1de54d50-8490-4003-9a31-eca77dbcadea,Bojack Horseman,8,0,
d703921f-1c49-48fa-847b-803708719e76,The Last of Us,9,0,
7f62e15e-dc13-4fcd-83fb-0452fbc46f31,House of the Dragon,8,0,
f06507f1-ff4d-43b0-bff6-65ec96d94f72,House of the Dragon,8,0,
2cc14706-ff56-4ebc-9d95-3389d65fcd95,The Witcher,8,0,
f7cba0f3-900c-421c-869b-5d1d6651d25c,The Big Bang Theory,8,0,
ef10de2c-ddc3-4248-964c-1d0d51033e24,How I Met Your Mother,8,0,
f1aad80b-1687-4410-a032-fbb224d846c9,Breaking Bad,9,0,
8bf83d7e-b088-4195-93a9-976eb81223f7,The Witcher,8,0,
67ed1fe9-1f9c-44c1-bfdf-f20b19902bdc,The Simpsons,8,0,
0a9ce5d4-b3cc-4d7a-b4d3-8312c1fd85b3,Peaky Blinders,8,0,
61202fa7-8065-4d85-b8e9-50ece43047e6,House of the Dragon,8,0,
b4180183-7347-4a7d-a775-e2a2c79d3b33,The Walking Dead,8,0,
3c1d7035-6837-4912-8daa-45a164be41ec,How I Met Your Mother,8,0,
f12cfdeb-8577-4724-a804-28e630d15fc7,The Simpsons,8,0,
66ed297b-32c2-49d6-b690-298f2af76f72,Vikings,8,0,
c642b650-5030-4d4e-bfbb-a43cb21091a9,The Big Bang Theory,8,0,
a61ae13b-d115-40af-877b-3b8bde8acaa5,Bojack Horseman,8,0,
f03dc88b-cc4e-4233-a1bb-022f12d5bcb2,The Office,9,0,
25119b26-47e3-4d9f-8fc0-a1d0c2cbec36,House of the Dragon,8,0,
fc8b1be8-6e80-4591-a2c2-09a52058c757,The Witcher,8,0,
3bc0d66c-4313-4ce6-bd93-86cc8ed2879b,How I Met Your Mother,8,0,
d4e0daff-a399-4255-86d3-6bb3ac250083,Breaking Bad,9,0,
a5de72fb-cda3-4389-9d10-2fe3e6b40295,The Office,9,0,
d3c14982-6a16-40d5-8d63-f34ca3fdedfe,The Sopranos,9,0,
185c5b74-a448-4025-aae5-55aab29ec211,The Boys,8,0,
e17677a5-851b-4129-9a87-431e150b8396,Friends,8,0,
88385291-981d-4cc8-9847-f3dafccc96c6,House of the Dragon,8,0,
552bbe85-455e-4689-9f2f-20a822afa903,The Simpsons,8,0,
4b678e37-a4dc-4688-b3f3-1204cc798cb7,The Walking Dead,8,0,
bf3b3b77-1a0a-485d-8892-f2b762eca9ed,The Mandalorian,8,0,
06ffab23-a4c2-4874-9044-3674f8035241,How I Met Your Mother,8,0,
bd42f733-095d-4d1a-8fe6-7791c1939eb8,The Last of Us,9,0,
a1998387-dcaa-4edc-aee1-2c2a935f8767,The Walking Dead,8,0,
69fbad5b-ccb3-4ab2-9ed8-3dc009c3b9a9,The Crown,8,0,
1d680ae1-9acc-4243-b1f8-005e220d4918,The Office,9,0,
eb7d1061-8463-4010-8044-2a559ef52337,The Sopranos,9,0,
c0e73498-d908-42ee-9127-ef0b2ee8ec2c,The Witcher,8,0,
dfb3489e-d071-49ef-b53d-26a2a93034ea,Friends,8,0,
83332087-fd99-423e-8179-1e6ddebb4e28,The Boys,8,0,
1fc7b0c0-9857-4417-9a51-4ed330441f2d,Westworld,8,0,
3c9fbb02-68b0-46fc-8e9c-654fa3b074c3,House of the Dragon,8,0,
fcbb72fe-8315-47c3-9044-718b2a50a833,Westworld,8,0,
0a945f0c-1b14-4ace-9dd5-3ecf494736a2,The Big Bang Theory,8,0,
f28d165b-0018-4f45-aff3-26c25423d443,Peaky Blinders,8,0,
932fb125-f2f5-42eb-9732-bfff37e08b4a,Vikings,8,0,
929fce71-6bd7-4b34-a1ef-9a2037513091,How I Met Your Mother,8,0,
7a153022-a45b-408e-a185-89c9d0e0c364,The Sopranos,9,0,
871a8be7-43c3-484a-af84-0171169c6c85,The Office,9,0,
9b887fe7-f2b1-4b28-8e69-384bb3f3aeab,Breaking Bad,9,0,
f4501acf-f051-495b-97f5-70cfd5c5fe50,The Crown,8,0,
292a555b-7e65-4874-aee8-e53c571860e9,Bojack Horseman,8,0,
89f6e5d8-6372-49e3-99ae-128449f10a61,The Big Bang Theory,8,0,
03dea4d4-5282-4a2d-b34b-58a8043f6ad3,Bojack Horseman,8,0,
a52eb426-b76b-44ab-8fb9-b7d769c177e1,How I Met Your Mother,8,0,
94f2fa0b-2e2c-46bf-bffb-e846aa96aa37,Peaky Blinders,8,0,
5c8d030d-046a-48e4-b7d2-0d545c1a1dc9,The Office,9,0,
00e19df9-d475-45f2-a158-ecfcdc0ec507,Stranger Things,8,0,
61c38f7a-39f6-4c04-accf-7100051020a4,House of the Dragon,8,0,
f1bac434-1440-4944-b3c4-104d7996c016,The Sopranos,9,0,
c8e456cd-7e4a-489d-b964-02300c65ca60,How I Met Your Mother,8,0,
71bf373d-ea00-48b4-a3c8-2bac29b9dddb,Game of Thrones,9,0,
8d8add3f-c2de-4f6c-b309-a5ad20da3b46,Vikings,8,0,
e6af3f8c-61a3-48e7-8b9e-df00083250b6,Westworld,8,0,
09e9a026-a6f8-4a2a-ad03-46ec680d1023,Game of Thrones,9,0,
08d6623a-59f3-486a-b9de-c9ad7e60eb31,The Crown,8,0,
110f782b-9a34-4015-97a5-3bf602e65bdf,The Witcher,8,0,
cb21443d-fe2c-4121-9d75-712db8a91a7a,Breaking Bad,9,0,
4b69fbe8-46f0-438b-b9ab-a4be6030e4fe,Westworld,8,0,
919ddcb5-1ce8-4519-9efb-f3c8502cc254,The Mandalorian,8,0,
6747b05b-d07a-467e-ba8d-bf62414d0a30,The Simpsons,8,0,
384d69ae-65cd-4c74-a8dc-cfe6cf43e99b,The Mandalorian,8,0,
a7800b3a-8566-49f2-aef8-09886dae64d0,Westworld,8,0,
90b0b372-e89f-4418-a6ce-525035d6e241,Westworld,8,0,
4b5617ba-2c74-4e85-8012-426da15e070b,Bojack Horseman,8,0,
180db358-e6ed-413c-a853-486657b717a2,The Mandalorian,8,0,
f49a6b44-8d5b-4956-b2ee-4463a343bbda,Vikings,8,0,
7ce048da-bd29-486f-9c51-ec486493d13e,The Mandalorian,8,0,
be546c9e-9af2-4953-a566-ad563ed2ed74,The Walking Dead,8,0,
55cd797c-db63-4f37-b7be-63bb8b0d81ff,The Crown,8,0,
14f0cf45-72c1-41cd-a44e-0a073a0c930a,The Witcher,8,0,
66a42254-b469-4031-be3b-315aadbe2799,Bojack Horseman,8,0,
2ea4b601-1116-496e-8799-fc8a05292496,The Office,9,0,
afc518e8-d10a-4530-b394-6e9166542f76,How I Met Your Mother,8,0,
5fd53241-a09b-4c00-93f6-b221244ef208,House of the Dragon,8,0,
a060ac11-2aa9-4e1e-88df-d4a11734812d,The Office,9,0,
60caf096-4ae5-4495-8d18-26e49f19fb81,Game of Thrones,9,0,
c9465b6f-146c-407e-99b8-2f57b7dfb3b5,The Boys,8,0,
5a4ec90c-4830-434f-bd77-3afaf4213e46,How I Met Your Mother,8,0,
70b75eb3-0276-4729-8d0a-8a97761e96e6,Westworld,8,0,
73184ef0-7e3f-469e-be64-9c3cb432763a,The Last of Us,9,0,
3796e565-b09c-4020-a5e5-b3339b20dd02,The Mandalorian,8,0,
96f2bc81-6f35-419b-86b3-733bddc18cfa,Westworld,8,0,
1e34d1f2-8f95-405d-825d-766ac6b7f34e,Game of Thrones,9,0,
521d969f-cc19-4853-bb1d-f1fb0408d4a2,House of the Dragon,8,0,
79568057-24a4-4a91-ad72-aaf2e937223e,The Mandalorian,8,0,
2b20e2aa-f44e-4647-9c29-594f8c976129,The Mandalorian,8,0,
af76d20f-d7a5-4f45-843a-78abd646039a,The Sopranos,9,0,
483bdd9d-7904-4c0b-b108-66f2ff1baa5e,The Office,9,0,
8d3635a2-52e0-4de3-bc38-a6b3a7277b2d,How I Met Your Mother,8,0,
2778076a-1a19-43ab-a688-70daef81c639,The Last of Us,9,0,
90d9c1cc-ddde-4486-af3e-7df7165bbd99,The Boys,8,0,
8c498e4a-c6be-49ea-9492-8c0ee88ee4cb,The Witcher,8,0,
e9d4d8f4-9572-4637-b500-f2299d34c302,The Big Bang Theory,8,0,
43633c93-2d52-4755-a73b-ad818f9c07d7,Stranger Things,8,0,
d693dd15-4e1a-4049-8c1b-e896523e7bd2,Westworld,8,0,
1f860997-80aa-4189-89b8-bea0b7998115,Peaky Blinders,8,0,
f95b50ec-57ad-4929-a9e8-0fdd55d0645d,Westworld,8,0,
3f43cffa-d773-4896-ae1f-cda5b31e1219,Peaky Blinders,8,0,
7261c4d4-71ec-49fa-9568-86f89ea81c90,Bojack Horseman,8,0,
28d2adee-ec09-4c26-96d0-78e50e22e07a,How I Met Your Mother,8,0,
fe60cb8c-5019-4074-ab9f-54fa42b8c126,The Boys,8,0,
b96a0b29-03b9-4846-8b70-c73ebb6bdce6,Westworld,8,0,
044f509f-bf39-4744-adbf-c59820eee9fd,The Witcher,8,0,
21366529-7611-4510-8ad3-5562eb6c8e82,The Walking Dead,8,0,
a7d88ef7-04fd-477e-8786-5405851b3f32,Bojack Horseman,8,0,
